60.2,   2570,    258,      0,   4029,   2577,   9023,   7999,  56697,  37989,  33281,  28741,      4,   2827,
60.2,   2570,    258,      0,   5329,   2566,   9692,   8019,  56697,  37989,  33281,  28741,     33,   2827,
60.2,   2570,    258,      0,   5308,   2568,   9682,   8012,  56697,  37989,  33281,  28741,     34,   2827,
60.2,   2570,    258,      0,   5308,   2568,   9680,   8012,  56697,  37989,  33281,  28741,     35,   2827,
60.2,   2570,    258,      0,   5293,   2572,   9672,   8005,  56697,  37989,  33281,  28741,     36,   2827,
60.2,   2570,    258,      0,   5278,   2575,   9666,   8002,  56697,  37989,  33281,  28741,     37,   2827,
60.2,   2570,    258,      0,   5264,   2577,   9658,   7997,  56697,  37989,  33281,  28741,     38,   2827,
60.2,   2570,    258,      0,   5264,   2579,   9658,   7994,  56697,  37989,  33281,  28741,     39,   2827,
60.2,   2570,    258,      0,   5278,   2580,   9664,   7989,  56697,  37989,  33281,  28741,     40,   2827,
60.2,   2570,    258,      0,   5271,   2580,   9660,   7988,  56697,  37989,  33281,  28741,     41,   2827,
60.2,   2570,    258,      0,   5264,   2585,   9658,   7981,  56697,  37989,  33281,  28741,     42,   2827,
60.2,   2570,    258,      0,   5264,   2587,   9659,   7979,  56697,  37989,  33281,  28741,     43,   2827,
60.2,   2570,    258,      0,   5271,   2589,   9663,   7974,  56697,  37989,  33281,  28741,     44,   2827,
60.2,   2570,    258,      0,   5241,   2589,   9646,   7972,  56697,  37989,  33281,  28741,     45,   2827,
60.2,   2570,    258,      0,   5249,   2593,   9651,   7966,  56697,  37989,  33281,  28741,     46,   2827,
60.2,   2570,    258,      0,   5249,   2597,   9648,   7959,  56697,  37989,  33281,  28741,     47,   2827,
60.2,   2570,    258,      0,   5227,   2597,   9639,   7957,  56697,  37989,  33281,  28741,     48,   2827,
60.2,   2570,    258,      0,   5212,   2602,   9631,   7951,  56697,  37989,  33281,  28741,     49,   2827,
60.2,   2570,    258,      0,   5204,   2604,   9627,   7946,  56697,  37989,  33281,  28741,     50,   2827,
60.2,   2570,    258,      0,   5189,   2606,   9616,   7941,  56697,  37989,  33281,  28741,     51,   2827,
60.2,   2570,    258,      0,   5196,   2608,   9622,   7936,  56697,  37989,  33281,  28741,     52,   2827,
60.2,   2570,    258,      0,   5212,   2611,   9630,   7934,  56697,  37989,  33281,  28741,     53,   2827,
60.2,   2570,    258,      0,   5212,   2612,   9631,   7929,  56697,  37989,  33281,  28741,     54,   2827,
60.2,   2570,    258,      0,   5219,   2616,   9633,   7921,  56697,  37989,  33281,  28741,     55,   2827,
60.2,   2570,    258,      0,   5234,   2621,   9642,   7913,  56697,  37989,  33281,  28741,     56,   2827,
60.2,   2570,    258,      0,   5219,   2621,   9632,   7912,  56697,  37989,  33281,  28741,     57,   2827,
60.2,   2570,    258,      0,   5204,   2627,   9626,   7903,  56697,  37989,  33281,  28741,     58,   2827,
60.2,   2570,    258,      0,   5189,   2632,   9619,   7895,  56697,  37989,  33281,  28741,     59,   2827,
