35,9,   2570,    258,      0,   3423,   2268,   8729,   8586,  27497,   3891,  47696,  31575,      1,   2827,
35,9,   2570,    258,      0,   4159,   2278,   9086,   8567,  27497,   3891,  47696,  31575,      9,   2827,
35,9,   2570,    258,      0,   4152,   2276,   9081,   8570,  27497,   3891,  47696,  31575,     10,   2827,
35,9,   2570,    258,      0,   4152,   2276,   9080,   8570,  27497,   3891,  47696,  31575,     11,   2827,
35,9,   2570,    258,      0,   4152,   2278,   9083,   8565,  27497,   3891,  47696,  31575,     12,   2827,
35,9,   2570,    258,      0,   4152,   2280,   9080,   8563,  27497,   3891,  47696,  31575,     13,   2827,
35,9,   2570,    258,      0,   4143,   2280,   9078,   8562,  27497,   3891,  47696,  31575,     14,   2827,
35,9,   2570,    258,      0,   4135,   2280,   9073,   8560,  27497,   3891,  47696,  31575,     15,   2827,
35,9,   2570,    258,      0,   4135,   2280,   9072,   8560,  27497,   3891,  47696,  31575,     16,   2827,
35,9,   2570,    258,      0,   4127,   2281,   9069,   8557,  27497,   3891,  47696,  31575,     17,   2827,
35,9,   2570,    258,      0,   4119,   2285,   9065,   8554,  27497,   3891,  47696,  31575,     18,   2827,
35,9,   2570,    258,      0,   4127,   2285,   9069,   8552,  27497,   3891,  47696,  31575,     19,   2827,
35,9,   2570,    258,      0,   4119,   2287,   9065,   8550,  27497,   3891,  47696,  31575,     20,   2827,
35,9,   2570,    258,      0,   4111,   2287,   9061,   8548,  27497,   3891,  47696,  31575,     21,   2827,
35,9,   2570,    258,      0,   4104,   2288,   9058,   8547,  27497,   3891,  47696,  31575,     22,   2827,
35,9,   2570,    258,      0,   4104,   2290,   9057,   8540,  27497,   3891,  47696,  31575,     23,   2827,
35,9,   2570,    258,      0,   4094,   2290,   9055,   8543,  27497,   3891,  47696,  31575,     24,   2827,
35,9,   2570,    258,      0,   4104,   2290,   9056,   8541,  27497,   3891,  47696,  31575,     25,   2827,
35,9,   2570,    258,      0,   4111,   2295,   9062,   8535,  27497,   3891,  47696,  31575,     26,   2827,
35,9,   2570,    258,      0,   4111,   2295,   9061,   8535,  27497,   3891,  47696,  31575,     27,   2827,
35,9,   2570,    258,      0,   4104,   2297,   9058,   8529,  27497,   3891,  47696,  31575,     28,   2827,
35,9,   2570,    258,      0,   4094,   2297,   9054,   8529,  27497,   3891,  47696,  31575,     29,   2827,
35,9,   2570,    258,      0,   4104,   2298,   9058,   8526,  27497,   3891,  47696,  31575,     30,   2827,
35,9,   2570,    258,      0,   4104,   2298,   9057,   8526,  27497,   3891,  47696,  31575,     31,   2827,
35,9,   2570,    258,      0,   4104,   2301,   9056,   8523,  27497,   3891,  47696,  31575,     32,   2827,
35,9,   2570,    258,      0,   4104,   2301,   9057,   8520,  27497,   3891,  47696,  31575,     33,   2827,
35,9,   2570,    258,      0,   4086,   2304,   9051,   8518,  27497,   3891,  47696,  31575,     34,   2827,
