2.3,   2570,    258,      0,   3874,   2315,   8945,   8494,  12310,   8529,    429,  35696,      1,   2827,
2.3,   2570,    258,      0,   2190,   2315,   8172,   8493,  12310,   8529,    429,  35696,      8,   2827,
2.3,   2570,    258,      0,   2190,   2315,   8172,   8494,  12310,   8529,    429,  35696,      9,   2827,
2.3,   2570,    258,      0,   2170,   2314,   8167,   8497,  12310,   8529,    429,  35696,     10,   2827,
2.3,   2570,    258,      0,   2170,   2314,   8166,   8499,  12310,   8529,    429,  35696,     11,   2827,
2.3,   2570,    258,      0,   2180,   2308,   8168,   8506,  12310,   8529,    429,  35696,     12,   2827,
2.3,   2570,    258,      0,   2170,   2311,   8167,   8501,  12310,   8529,    429,  35696,     13,   2827,
2.3,   2570,    258,      0,   2180,   2308,   8169,   8506,  12310,   8529,    429,  35696,     14,   2827,
2.3,   2570,    258,      0,   2170,   2307,   8165,   8508,  12310,   8529,    429,  35696,     15,   2827,
2.3,   2570,    258,      0,   2190,   2308,   8172,   8507,  12310,   8529,    429,  35696,     16,   2827,
2.3,   2570,    258,      0,   2180,   2305,   8170,   8512,  12310,   8529,    429,  35696,     17,   2827,
2.3,   2570,    258,      0,   2180,   2305,   8170,   8515,  12310,   8529,    429,  35696,     18,   2827,
2.3,   2570,    258,      0,   2180,   2304,   8170,   8516,  12310,   8529,    429,  35696,     19,   2827,
2.3,   2570,    258,      0,   2190,   2304,   8172,   8518,  12310,   8529,    429,  35696,     20,   2827,
2.3,   2570,    258,      0,   2190,   2304,   8175,   8518,  12310,   8529,    429,  35696,     21,   2827,
2.3,   2570,    258,      0,   2190,   2301,   8174,   8523,  12310,   8529,    429,  35696,     22,   2827,
2.3,   2570,    258,      0,   2180,   2298,   8170,   8525,  12310,   8529,    429,  35696,     23,   2827,
2.3,   2570,    258,      0,   2190,   2301,   8175,   8523,  12310,   8529,    429,  35696,     24,   2827,
2.3,   2570,    258,      0,   2199,   2298,   8176,   8526,  12310,   8529,    429,  35696,     25,   2827,
2.3,   2570,    258,      0,   2199,   2295,   8176,   8534,  12310,   8529,    429,  35696,     26,   2827,
2.3,   2570,    258,      0,   2190,   2297,   8172,   8530,  12310,   8529,    429,  35696,     27,   2827,
2.3,   2570,    258,      0,   2199,   2295,   8177,   8534,  12310,   8529,    429,  35696,     28,   2827,
