22.2,   2570,    258,      0,   3592,   2293,   8811,   8538,  15509,  16457,  36944,   6131,      7,   2827,
22.2,   2570,    258,      0,   3574,   2293,   8800,   8538,  15509,  16457,  36944,   6131,     13,   2827,
22.2,   2570,    258,      0,   3574,   2293,   8800,   8537,  15509,  16457,  36944,   6131,     14,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8799,   8538,  15509,  16457,  36944,   6131,     15,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8799,   8536,  15509,  16457,  36944,   6131,     16,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8799,   8537,  15509,  16457,  36944,   6131,     17,   2827,
22.2,   2570,    258,      0,   3566,   2290,   8798,   8540,  15509,  16457,  36944,   6131,     18,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8797,   8536,  15509,  16457,  36944,   6131,     19,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8796,   8538,  15509,  16457,  36944,   6131,     20,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8797,   8538,  15509,  16457,  36944,   6131,     21,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8796,   8538,  15509,  16457,  36944,   6131,     22,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8795,   8539,  15509,  16457,  36944,   6131,     23,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8797,   8538,  15509,  16457,  36944,   6131,     24,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8795,   8537,  15509,  16457,  36944,   6131,     25,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8793,   8539,  15509,  16457,  36944,   6131,     26,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8796,   8539,  15509,  16457,  36944,   6131,     27,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8795,   8537,  15509,  16457,  36944,   6131,     28,   2827,
22.2,   2570,    258,      0,   3558,   2290,   8793,   8540,  15509,  16457,  36944,   6131,     29,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8795,   8539,  15509,  16457,  36944,   6131,     30,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8795,   8538,  15509,  16457,  36944,   6131,     31,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8794,   8537,  15509,  16457,  36944,   6131,     32,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8793,   8538,  15509,  16457,  36944,   6131,     33,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8795,   8538,  15509,  16457,  36944,   6131,     34,   2827,
22.2,   2570,    258,      0,   3566,   2293,   8798,   8539,  15509,  16457,  36944,   6131,     35,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8795,   8538,  15509,  16457,  36944,   6131,     36,   2827,
22.2,   2570,    258,      0,   3558,   2293,   8794,   8539,  15509,  16457,  36944,   6131,     37,   2827,
