2.3,   2570,    258,      0,   1059,   2143,   7701,   8824,  14659,  24982,  44636,  60955,      1,   2827,
2.3,   2570,    258,      0,  65342,   2138,   7214,   8835,  14659,  24982,  44636,  60955,      8,   2827,
2.3,   2570,    258,      0,  65320,   2136,   7207,   8836,  14659,  24982,  44636,  60955,      9,   2827,
2.3,   2570,    258,      0,  65320,   2136,   7207,   8836,  14659,  24982,  44636,  60955,     10,   2827,
2.3,   2570,    258,      0,  65320,   2136,   7207,   8839,  14659,  24982,  44636,  60955,     11,   2827,
2.3,   2570,    258,      0,  65320,   2133,   7206,   8846,  14659,  24982,  44636,  60955,     12,   2827,
2.3,   2570,    258,      0,  65320,   2133,   7204,   8846,  14659,  24982,  44636,  60955,     13,   2827,
2.3,   2570,    258,      0,  65320,   2133,   7205,   8846,  14659,  24982,  44636,  60955,     14,   2827,
2.3,   2570,    258,      0,  65320,   2131,   7204,   8848,  14659,  24982,  44636,  60955,     15,   2827,
2.3,   2570,    258,      0,  65320,   2131,   7207,   8848,  14659,  24982,  44636,  60955,     16,   2827,
2.3,   2570,    258,      0,  65320,   2128,   7206,   8853,  14659,  24982,  44636,  60955,     17,   2827,
2.3,   2570,    258,      0,  65320,   2126,   7205,   8856,  14659,  24982,  44636,  60955,     18,   2827,
2.3,   2570,    258,      0,  65320,   2126,   7204,   8857,  14659,  24982,  44636,  60955,     19,   2827,
2.3,   2570,    258,      0,  65309,   2126,   7202,   8857,  14659,  24982,  44636,  60955,     20,   2827,
2.3,   2570,    258,      0,  65320,   2126,   7207,   8859,  14659,  24982,  44636,  60955,     21,   2827,
2.3,   2570,    258,      0,  65331,   2124,   7209,   8862,  14659,  24982,  44636,  60955,     22,   2827,
2.3,   2570,    258,      0,  65320,   2123,   7207,   8864,  14659,  24982,  44636,  60955,     23,   2827,
2.3,   2570,    258,      0,  65331,   2123,   7210,   8866,  14659,  24982,  44636,  60955,     24,   2827,
2.3,   2570,    258,      0,  65331,   2120,   7209,   8868,  14659,  24982,  44636,  60955,     25,   2827,
2.3,   2570,    258,      0,  65342,   2120,   7212,   8870,  14659,  24982,  44636,  60955,     26,   2827,
2.3,   2570,    258,      0,  65331,   2118,   7211,   8873,  14659,  24982,  44636,  60955,     27,   2827,
2.3,   2570,    258,      0,  65331,   2118,   7210,   8873,  14659,  24982,  44636,  60955,     28,   2827,
2.3,   2570,    258,      0,  65342,   2114,   7215,   8880,  14659,  24982,  44636,  60955,     29,   2827,
2.3,   2570,    258,      0,  65352,   2116,   7216,   8878,  14659,  24982,  44636,  60955,     30,   2827,
2.3,   2570,    258,      0,  65331,   2114,   7211,   8882,  14659,  24982,  44636,  60955,     31,   2827,
2.3,   2570,    258,      0,  65342,   2111,   7215,   8885,  14659,  24982,  44636,  60955,     32,   2827,
2.3,   2570,    258,      0,  65352,   2110,   7216,   8888,  14659,  24982,  44636,  60955,     33,   2827,
71.2,   2570,    258,      0,   1778,   2280,   7997,   8560,  14659,  24982,  44636,  44571,      1,   2827,
71.2,   2570,    258,      0,   5077,   2314,   9556,   8498,  14659,  24982,  44636,  44571,     13,   2827,
71.2,   2570,    258,      0,   5047,   2315,   9540,   8494,  14659,  24982,  44636,  44571,     14,   2827,
71.2,   2570,    258,      0,   5016,   2320,   9524,   8485,  14659,  24982,  44636,  44571,     15,   2827,
71.2,   2570,    258,      0,   5003,   2320,   9518,   8484,  14659,  24982,  44636,  44571,     16,   2827,
71.2,   2570,    258,      0,   5009,   2324,   9520,   8477,  14659,  24982,  44636,  44571,     17,   2827,
71.2,   2570,    258,      0,   5016,   2329,   9525,   8468,  14659,  24982,  44636,  44571,     18,   2827,
71.2,   2570,    258,      0,   5003,   2329,   9517,   8468,  14659,  24982,  44636,  44571,     19,   2827,
71.2,   2570,    258,      0,   5003,   2334,   9517,   8459,  14659,  24982,  44636,  44571,     20,   2827,
71.2,   2570,    258,      0,   5040,   2336,   9537,   8452,  14659,  24982,  44636,  44571,     21,   2827,
71.2,   2570,    258,      0,   5047,   2343,   9541,   8441,  14659,  24982,  44636,  44571,     22,   2827,
71.2,   2570,    258,      0,   5024,   2344,   9531,   8438,  14659,  24982,  44636,  44571,     23,   2827,
71.2,   2570,    258,      0,   5003,   2349,   9516,   8429,  14659,  24982,  44636,  44571,     24,   2827,
71.2,   2570,    258,      0,   4987,   2352,   9511,   8422,  14659,  24982,  44636,  44571,     25,   2827,
71.2,   2570,    258,      0,   4987,   2356,   9508,   8418,  14659,  24982,  44636,  44571,     26,   2827,
71.2,   2570,    258,      0,   4957,   2357,   9495,   8413,  14659,  24982,  44636,  44571,     27,   2827,
71.2,   2570,    258,      0,   4964,   2361,   9497,   8407,  14659,  24982,  44636,  44571,     28,   2827,
71.2,   2570,    258,      0,   5009,   2366,   9523,   8399,  14659,  24982,  44636,  44571,     29,   2827,
71.2,   2570,    258,      0,   5047,   2369,   9543,   8391,  14659,  24982,  44636,  44571,     30,   2827,
71.2,   2570,    258,      0,   5054,   2377,   9544,   8379,  14659,  24982,  44636,  44571,     31,   2827,
71.2,   2570,    258,      0,   5054,   2379,   9545,   8371,  14659,  24982,  44636,  44571,     32,   2827,
71.2,   2570,    258,      0,   5032,   2384,   9534,   8363,  14659,  24982,  44636,  44571,     33,   2827,
71.2,   2570,    258,      0,   5032,   2387,   9534,   8356,  14659,  24982,  44636,  44571,     34,   2827,
71.2,   2570,    258,      0,   5032,   2390,   9532,   8348,  14659,  24982,  44636,  44571,     35,   2827,
71.2,   2570,    258,      0,   5024,   2395,   9528,   8340,  14659,  24982,  44636,  44571,     36,   2827,
71.2,   2570,    258,      0,   4980,   2402,   9505,   8330,  14659,  24982,  44636,  44571,     37,   2827,
71.2,   2570,    258,      0,   5009,   2405,   9520,   8322,  14659,  24982,  44636,  44571,     38,   2827,
