5.1,   2570,    258,      0,   4657,   2330,      0,   8848,      0,      0,      0,      1,     13,   2827,
5.1,   2570,    258,      0,   4728,   2266,      0,   8848,      0,      0,      0,      1,     54,   2827,
5.1,   2570,    258,      0,   4728,   2266,      0,   8848,      0,      0,      0,      1,     55,   2827,
5.1,   2570,    258,      0,   4735,   2263,      0,   8848,      0,      0,      0,      1,     56,   2827,
5.1,   2570,    258,      0,   4735,   2261,      0,   8848,      0,      0,      0,      1,     57,   2827,
5.1,   2570,    258,      0,   4742,   2260,      0,   8848,      0,      0,      0,      1,     58,   2827,
5.1,   2570,    258,      0,   4751,   2257,      0,   8848,      0,      0,      0,      1,     59,   2827,
5.1,   2570,    258,      0,   4742,   2254,      0,   8848,      0,      0,      0,      1,     60,   2827,
5.1,   2570,    258,      0,   4751,   2253,      0,   8848,      0,      0,      0,      1,     61,   2827,
5.1,   2570,    258,      0,   4742,   2251,      0,   8848,      0,      0,      0,      1,     62,   2827,
5.1,   2570,    258,      0,   4751,   2249,      0,   8848,      0,      0,      0,      1,     63,   2827,
5.1,   2570,    258,      0,   4742,   2247,      0,   8848,      0,      0,      0,      1,     64,   2827,
5.1,   2570,    258,      0,   4751,   2245,      0,   8848,      0,      0,      0,      1,     65,   2827,
5.1,   2570,    258,      0,   4758,   2247,      0,   8848,      0,      0,      0,      1,     66,   2827,
5.1,   2570,    258,      0,   4758,   2243,      0,   8848,      0,      0,      0,      1,     67,   2827,
5.1,   2570,    258,      0,   4758,   2243,      0,   8848,      0,      0,      0,      1,     68,   2827,
5.1,   2570,    258,      0,   4758,   2236,      0,   8848,      0,      0,      0,      1,     69,   2827,
5.1,   2570,    258,      0,   4766,   2236,      0,   8848,      0,      0,      0,      1,     70,   2827,
5.1,   2570,    258,      0,   4766,   2234,      0,   8848,      0,      0,      0,      1,     71,   2827,
5.1,   2570,    258,      0,   4773,   2232,      0,   8848,      0,      0,      0,      1,     72,   2827,
5.1,   2570,    258,      0,   4766,   2232,      0,   8848,      0,      0,      0,      1,     73,   2827,
5.1,   2570,    258,      0,   4773,   2230,      0,   8848,      0,      0,      0,      1,     74,   2827,
5.1,   2570,    258,      0,   4773,   2226,      0,   8848,      0,      0,      0,      1,     75,   2827,
5.1,   2570,    258,      0,   4781,   2224,      0,   8848,      0,      0,      0,      1,     76,   2827,
5.1,   2570,    258,      0,   4773,   2220,      0,   8848,      0,      0,      0,      1,     77,   2827,
5.1,   2570,    258,      0,   4781,   2220,      0,   8848,      0,      0,      0,      1,     78,   2827,
5.1,   2570,    258,      0,   4781,   2218,      0,   8848,      0,      0,      0,      1,     79,   2827,
