23.4,   2570,    258,      0,   1354,   2338,   7822,   8449,  32348,  16560,  34225,  39536,      1,   2827,
23.4,   2570,    258,      0,   1246,   2343,   7779,   8442,  32348,  16560,  34225,  39536,     18,   2827,
23.4,   2570,    258,      0,   1237,   2340,   7775,   8445,  32348,  16560,  34225,  39536,     19,   2827,
23.4,   2570,    258,      0,   1237,   2340,   7775,   8447,  32348,  16560,  34225,  39536,     20,   2827,
23.4,   2570,    258,      0,   1246,   2340,   7776,   8447,  32348,  16560,  34225,  39536,     21,   2827,
23.4,   2570,    258,      0,   1246,   2340,   7777,   8445,  32348,  16560,  34225,  39536,     22,   2827,
23.4,   2570,    258,      0,   1246,   2340,   7777,   8445,  32348,  16560,  34225,  39536,     23,   2827,
23.4,   2570,    258,      0,   1246,   2340,   7779,   8444,  32348,  16560,  34225,  39536,     24,   2827,
23.4,   2570,    258,      0,   1237,   2340,   7774,   8445,  32348,  16560,  34225,  39536,     25,   2827,
23.4,   2570,    258,      0,   1246,   2343,   7777,   8443,  32348,  16560,  34225,  39536,     26,   2827,
23.4,   2570,    258,      0,   1227,   2343,   7771,   8443,  32348,  16560,  34225,  39536,     27,   2827,
23.4,   2570,    258,      0,   1237,   2340,   7775,   8444,  32348,  16560,  34225,  39536,     28,   2827,
23.4,   2570,    258,      0,   1237,   2343,   7773,   8441,  32348,  16560,  34225,  39536,     29,   2827,
23.4,   2570,    258,      0,   1237,   2343,   7774,   8441,  32348,  16560,  34225,  39536,     30,   2827,
23.4,   2570,    258,      0,   1237,   2343,   7775,   8442,  32348,  16560,  34225,  39536,     31,   2827,
23.4,   2570,    258,      0,   1237,   2343,   7774,   8440,  32348,  16560,  34225,  39536,     32,   2827,
23.4,   2570,    258,      0,   1237,   2343,   7772,   8443,  32348,  16560,  34225,  39536,     33,   2827,
23.4,   2570,    258,      0,   1246,   2343,   7776,   8440,  32348,  16560,  34225,  39536,     34,   2827,
23.4,   2570,    258,      0,   1237,   2344,   7772,   8437,  32348,  16560,  34225,  39536,     35,   2827,
23.4,   2570,    258,      0,   1237,   2344,   7775,   8438,  32348,  16560,  34225,  39536,     36,   2827,
23.4,   2570,    258,      0,   1237,   2344,   7774,   8437,  32348,  16560,  34225,  39536,     37,   2827,
23.4,   2570,    258,      0,   1246,   2344,   7776,   8437,  32348,  16560,  34225,  39536,     38,   2827,
23.4,   2570,    258,      0,   1237,   2344,   7773,   8436,  32348,  16560,  34225,  39536,     39,   2827,
23.4,   2570,    258,      0,   1237,   2343,   7775,   8440,  32348,  16560,  34225,  39536,     40,   2827,
23.4,   2570,    258,      0,   1237,   2344,   7772,   8436,  32348,  16560,  34225,  39536,     41,   2827,
23.4,   2570,    258,      0,   1227,   2344,   7769,   8436,  32348,  16560,  34225,  39536,     42,   2827,
23.4,   2570,    258,      0,   1237,   2344,   7774,   8437,  32348,  16560,  34225,  39536,     43,   2827,
