72.5,   2570,    258,      0,   3286,   2298,   8664,   8526,  13349,  17927,   5576,   6503,      1,   2827,
72.5,   2570,    258,      0,   6118,   2324,  10139,   8476,  13349,  17927,   5576,   6503,     11,   2827,
72.5,   2570,    258,      0,   6098,   2329,  10126,   8470,  13349,  17927,   5576,   6503,     12,   2827,
72.5,   2570,    258,      0,   6098,   2329,  10126,   8469,  13349,  17927,   5576,   6503,     13,   2827,
72.5,   2570,    258,      0,   6098,   2332,  10124,   8463,  13349,  17927,   5576,   6503,     14,   2827,
72.5,   2570,    258,      0,   6105,   2334,  10129,   8456,  13349,  17927,   5576,   6503,     15,   2827,
72.5,   2570,    258,      0,   6085,   2338,  10118,   8450,  13349,  17927,   5576,   6503,     16,   2827,
72.5,   2570,    258,      0,   6065,   2343,  10107,   8441,  13349,  17927,   5576,   6503,     17,   2827,
72.5,   2570,    258,      0,   6057,   2344,  10101,   8436,  13349,  17927,   5576,   6503,     18,   2827,
72.5,   2570,    258,      0,   6085,   2347,  10119,   8434,  13349,  17927,   5576,   6503,     19,   2827,
72.5,   2570,    258,      0,   6153,   2352,  10159,   8423,  13349,  17927,   5576,   6503,     20,   2827,
72.5,   2570,    258,      0,   6174,   2357,  10168,   8415,  13349,  17927,   5576,   6503,     21,   2827,
72.5,   2570,    258,      0,   6161,   2361,  10160,   8407,  13349,  17927,   5576,   6503,     22,   2827,
72.5,   2570,    258,      0,   6112,   2363,  10134,   8400,  13349,  17927,   5576,   6503,     23,   2827,
72.5,   2570,    258,      0,   6118,   2368,  10136,   8393,  13349,  17927,   5576,   6503,     24,   2827,
72.5,   2570,    258,      0,   6118,   2372,  10136,   8385,  13349,  17927,   5576,   6503,     25,   2827,
72.5,   2570,    258,      0,   6091,   2377,  10121,   8378,  13349,  17927,   5576,   6503,     26,   2827,
72.5,   2570,    258,      0,   6098,   2378,  10124,   8373,  13349,  17927,   5576,   6503,     27,   2827,
72.5,   2570,    258,      0,   6105,   2384,  10128,   8363,  13349,  17927,   5576,   6503,     28,   2827,
72.5,   2570,    258,      0,   6118,   2388,  10137,   8354,  13349,  17927,   5576,   6503,     29,   2827,
72.5,   2570,    258,      0,   6091,   2393,  10120,   8345,  13349,  17927,   5576,   6503,     30,   2827,
72.5,   2570,    258,      0,   6065,   2397,  10104,   8337,  13349,  17927,   5576,   6503,     31,   2827,
72.5,   2570,    258,      0,   6043,   2398,  10094,   8334,  13349,  17927,   5576,   6503,     32,   2827,
72.5,   2570,    258,      0,   6015,   2402,  10079,   8328,  13349,  17927,   5576,   6503,     33,   2827,
72.5,   2570,    258,      0,   6022,   2405,  10080,   8320,  13349,  17927,   5576,   6503,     34,   2827,
72.5,   2570,    258,      0,   6030,   2409,  10085,   8312,  13349,  17927,   5576,   6503,     35,   2827,
1.8,   2570,    258,      0,   2419,   2336,   8273,   8455,  13349,  17927,  13768,   6503,      1,   2827,
1.8,   2570,    258,      0,    750,   2325,   7578,   8475,  13349,  17927,  13768,   6503,      9,   2827,
1.8,   2570,    258,      0,    750,   2320,   7578,   8484,  13349,  17927,  13768,   6503,     10,   2827,
1.8,   2570,    258,      0,    740,   2320,   7575,   8487,  13349,  17927,  13768,   6503,     11,   2827,
1.8,   2570,    258,      0,    740,   2317,   7575,   8490,  13349,  17927,  13768,   6503,     12,   2827,
1.8,   2570,    258,      0,    740,   2315,   7572,   8493,  13349,  17927,  13768,   6503,     13,   2827,
